movie_id,title,budget,budget_log,revenue_usd,release_year,release_month,is_action,is_comedy,is_drama,is_horror,is_sciencefiction,is_animation,is_romance,is_thriller,num_genres,primary_genre,director_name,lead_actor,director_avg_past_rating,lead_actor_avg_rating,sidecast_avg_rating,genre_trend_score,imdb_rating
3132,Bad Company,70000000,18.064005814299346,65977295,2002,6,1,1,0,0,0,0,0,1,4,Action,Joel Schumacher,Anthony Hopkins,6.0,7.072727272727274,6.3374999999999995,-59726011.225995645,5.4
180,Minority Report,102000000,18.440483381052466,358372926,2002,6,1,0,0,0,1,0,0,1,4,Action,Steven Spielberg,Tom Cruise,7.13125,6.626666666666667,6.476428571428572,-59726011.225995645,7.1
15186,Full Frontal,2000000,14.508658238524095,2506446,2002,8,0,1,1,0,0,0,1,0,3,Comedy,Steven Soderbergh,David Duchovny,6.860000000000001,6.35,6.4603846153846165,-18290466.488702312,4.8
9573,Blood Work,50000000,17.72753358339242,26199517,2002,8,0,0,1,0,0,0,0,1,4,Crime,Clint Eastwood,Clint Eastwood,6.7,6.744444444444444,6.535,22226904.215873018,6.1
9488,Spy Kids 2: The Island of Lost Dreams,38000000,17.453096744006448,119723358,2002,8,1,0,0,0,0,0,0,0,3,Action,Robert Rodriguez,Antonio Banderas,6.35,6.336363636363637,5.830555555555556,-59726011.225995645,5.3
7451,xXx,70000000,18.064005814299346,277448382,2002,8,1,0,0,0,0,0,0,1,3,Action,Rob Cohen,Vin Diesel,6.15,6.866666666666666,5.96875,-59726011.225995645,5.8
1817,Phone Booth,13000000,16.380459992348886,97837138,2002,9,0,0,1,0,0,0,0,1,2,Thriller,Joel Schumacher,Colin Farrell,5.925,6.233333333333334,6.4975000000000005,21247750.474137932,6.7
3131,Gangs of New York,100000000,18.420680753952364,193772504,2002,12,0,0,1,0,0,0,0,0,3,Drama,Martin Scorsese,Leonardo DiCaprio,7.339999999999999,6.859999999999999,6.498761904761904,1339300.1548295468,7.1
121,The Lord of the Rings: The Two Towers,79000000,18.184958423089522,926287400,2002,12,1,0,0,0,0,0,0,0,3,Adventure,Peter Jackson,Elijah Wood,7.5,6.3999999999999995,6.993333333333334,106433837.36181307,8.0
640,Catch Me If You Can,52000000,17.76675429577647,352114312,2002,12,0,0,1,0,0,0,0,0,2,Drama,Steven Spielberg,Leonardo DiCaprio,7.129411764705882,6.8999999999999995,6.567548076923076,1339300.1548295468,7.7
12090,Just Married,18000000,16.705882371415992,101564935,2003,1,0,1,0,0,0,0,0,0,1,Comedy,Shawn Levy,Ashton Kutcher,5.6,5.2,6.344444444444444,17208567.777031958,5.3
17813,Alex & Emma,30000000,17.216707972959764,15368897,2003,6,0,1,0,0,0,0,1,0,2,Comedy,Rob Reiner,Luke Wilson,7.033333333333332,6.3,6.3950000000000005,17208567.777031958,5.0
8961,Bad Boys II,130000000,18.683045016112164,273339556,2003,7,1,1,0,0,0,0,0,1,5,Adventure,Michael Bay,Martin Lawrence,6.6,5.720000000000001,6.073958333333334,166210275.0729242,6.3
12279,Spy Kids 3-D: Game Over,38000000,17.453096744006448,197011982,2003,7,1,1,0,0,1,0,0,0,5,Action,Robert Rodriguez,Antonio Banderas,6.14,6.107142857142857,5.667549019607843,-35518094.333687946,4.7
1428,Once Upon a Time in Mexico,29000000,17.182806422433504,98185582,2003,9,1,0,0,0,0,0,0,0,1,Action,Robert Rodriguez,Antonio Banderas,5.8999999999999995,6.013333333333334,5.999945054945054,-35518094.333687946,6.2
1584,School of Rock,35000000,17.370858648025116,131282949,2003,10,0,1,0,0,0,0,0,0,2,Comedy,Richard Linklater,Jack Black,7.0,6.166666666666667,6.366666666666666,17208567.777031958,6.7
322,Mystic River,25000000,17.034386422832473,156822020,2003,10,0,0,1,0,0,0,0,1,4,Thriller,Clint Eastwood,Sean Penn,6.625,7.242857142857143,6.455119047619047,3946981.474137932,7.6
9562,Timeline,80000000,18.197537205138154,19480739,2003,11,1,0,0,0,1,0,0,0,3,Action,Richard Donner,Paul Walker,6.5874999999999995,5.783333333333334,5.855555555555555,-35518094.333687946,5.4
122,The Lord of the Rings: The Return of the King,94000000,18.358805350872576,1118888979,2003,12,1,0,0,0,0,0,0,0,3,Adventure,Peter Jackson,Elijah Wood,7.666666666666667,6.666666666666667,7.243571428571428,166210275.0729242,8.1
1792,Stuck on You,55000000,17.822843761378564,33828318,2003,12,0,1,0,0,0,0,0,0,1,Comedy,Bobby Farrelly,Matt Damon,6.233333333333333,6.961538461538461,6.447222222222222,17208567.777031958,5.1
11007,Cheaper by the Dozen,40000000,17.50439003707821,190212113,2003,12,0,1,0,0,0,0,0,0,1,Comedy,Shawn Levy,Steve Martin,5.449999999999999,6.1000000000000005,5.599999999999999,17208567.777031958,6.0
587,Big Fish,70000000,18.064005814299346,122919055,2003,12,0,0,1,0,0,0,0,0,3,Adventure,Tim Burton,Ewan McGregor,6.742857142857143,7.0200000000000005,6.766666666666667,166210275.0729242,7.6
80,Before Sunset,2700000,14.80876270134486,15992615,2004,2,0,0,1,0,0,0,1,0,2,Drama,Richard Linklater,Ethan Hawke,6.925,7.1,6.9,25663552.586079553,7.6
9541,Jersey Girl,35000000,17.370858648025116,36098382,2004,3,0,1,0,0,0,0,1,0,2,Comedy,Kevin Smith,Ben Affleck,6.82,6.200000000000001,6.6000000000000005,-9364692.842132673,5.8
9509,Man on Fire,70000000,18.064005814299346,130293714,2004,4,1,0,1,0,0,0,0,1,4,Action,Tony Scott,Denzel Washington,6.550000000000001,6.723529411764706,6.8933333333333335,21561178.91631204,7.3
16617,Mindhunters,27000000,17.11134746100564,21148829,2004,5,0,0,0,0,0,0,0,1,3,Mystery,Renny Harlin,LL Cool J,5.966666666666667,6.1000000000000005,5.95,-58941067.87037037,6.3
594,The Terminal,60000000,17.909855136853043,219417255,2004,6,0,1,1,0,0,0,0,0,2,Comedy,Steven Spielberg,Tom Hanks,7.16111111111111,7.335714285714286,6.296875,-9364692.842132673,7.0
395,AVP: Alien vs. Predator,70000000,18.064005814299346,171183863,2004,8,1,0,0,0,1,0,0,0,3,Adventure,Paul W.S. Anderson,Sanaa Lathan,6.1,6.824999999999999,6.449999999999999,72389574.67292416,5.5
11026,Exorcist: The Beginning,80000000,18.197537205138154,78000586,2004,8,0,0,0,1,0,0,0,1,3,Horror,Renny Harlin,Stellan Skarsgård,6.0,6.4,6.533333333333333,37277758.95463917,4.7
5255,The Polar Express,165000000,18.92145603792546,305875730,2004,11,0,0,0,0,0,1,0,0,4,Adventure,Robert Zemeckis,Tom Hanks,7.25,7.3133333333333335,6.44,72389574.67292416,6.4
1966,Alexander,155000000,18.858935681335133,167298192,2004,11,1,0,1,0,0,0,1,0,6,War,Oliver Stone,Colin Farrell,7.0,6.333333333333333,6.396958596958598,82397667.55555555,5.6
9833,The Phantom of the Opera,70000000,18.064005814299346,154648887,2004,12,0,0,1,0,0,0,1,1,3,Thriller,Joel Schumacher,Gerard Butler,6.09,5.375,6.3100000000000005,54312081.72413793,7.0
163,Ocean's Twelve,110000000,18.5159909328476,362744280,2004,12,0,0,0,0,0,0,0,1,2,Thriller,Steven Soderbergh,George Clooney,6.516666666666667,6.433333333333334,6.642750000000001,54312081.72413793,6.4
70,Million Dollar Baby,30000000,17.216707972959764,216763646,2004,12,0,0,1,0,0,0,0,0,1,Drama,Clint Eastwood,Clint Eastwood,6.733333333333333,6.68,6.459803921568627,25663552.586079553,7.7
2567,The Aviator,116000000,18.569100757691327,102000000,2004,12,0,0,1,0,0,0,0,0,1,Drama,Martin Scorsese,Leonardo DiCaprio,7.318181818181817,7.014285714285714,6.532714285714286,25663552.586079553,7.0
187,Sin City,40000000,17.50439003707821,158733820,2005,4,1,0,0,0,0,0,0,1,3,Action,Robert Rodriguez,Jessica Alba,5.942857142857143,6.05,6.4297619047619055,-64797781.90868795,7.2
1495,Kingdom of Heaven,130000000,18.683045016112164,211643158,2005,5,1,0,1,0,0,0,0,0,5,Drama,Ridley Scott,Orlando Bloom,7.057142857142857,7.7,6.5361111111111105,-12922953.570677213,6.6
921,Cinderella Man,88000000,18.292847383806116,108539911,2005,6,0,0,1,0,0,0,1,0,3,Romance,Ron Howard,Russell Crowe,6.739999999999999,6.8999999999999995,6.369642857142857,8237932.926470593,7.3
74,War of the Worlds,132000000,18.6983124881264,591739379,2005,6,0,0,0,0,1,0,0,1,3,Adventure,Steven Spielberg,Tom Cruise,7.152631578947367,6.711111111111111,6.4688888888888885,53284275.01138574,6.2
118,Charlie and the Chocolate Factory,150000000,18.826145858727198,474968763,2005,7,0,1,0,0,0,0,0,0,4,Adventure,Tim Burton,Johnny Depp,6.8500000000000005,6.8812500000000005,6.65,53284275.01138574,6.7
1635,The Island,126000000,18.65179247285226,162949164,2005,7,1,0,0,0,1,0,0,1,4,Action,Michael Bay,Ewan McGregor,6.539999999999999,6.777777777777779,6.5479242424242425,-64797781.90868795,6.5
10048,Stealth,135000000,18.72078534381011,76932943,2005,7,1,0,0,0,0,0,0,0,1,Action,Rob Cohen,Josh Lucas,6.08,6.2,6.451952380952382,-64797781.90868795,4.9
11460,Red Eye,26000000,17.073607134447293,57891803,2005,8,0,0,0,1,0,0,0,1,2,Horror,Wes Craven,Rachel McAdams,6.000000000000001,7.300000000000001,7.022727272727273,6420995.376861393,6.2
3933,Corpse Bride,40000000,17.50439003707821,117195061,2005,9,0,0,0,0,0,1,1,0,4,Romance,Tim Burton,Johnny Depp,6.833333333333334,6.870588235294118,6.547222222222222,8237932.926470593,7.2
9923,Domino,50000000,17.72753358339242,22944502,2005,9,1,0,0,0,0,0,0,0,2,Action,Tony Scott,Keira Knightley,6.633333333333334,7.040000000000001,6.205555555555556,-64797781.90868795,6.0
116,Match Point,15000000,16.52356082573315,85306374,2005,10,0,0,1,0,0,0,1,1,4,Drama,Woody Allen,Jonathan Rhys Meyers,7.08,5.975,6.561111111111111,-12922953.570677213,7.3
254,King Kong,207000000,19.14822935606056,550000000,2005,12,1,0,1,0,0,0,0,0,3,Adventure,Peter Jackson,Naomi Watts,7.775,6.425000000000001,6.2275,53284275.01138574,6.6
612,Munich,70000000,18.064005814299346,130358911,2005,12,1,0,1,0,0,0,0,1,4,Drama,Steven Spielberg,Eric Bana,7.104999999999999,6.466666666666666,6.783333333333333,-12922953.570677213,6.9
2207,16 Blocks,55000000,17.822843761378564,65664721,2006,3,1,0,0,0,0,0,0,1,4,Action,Richard Donner,Bruce Willis,6.455555555555555,6.556521739130435,6.717857142857143,-60583013.13368794,6.2
591,The Da Vinci Code,125000000,18.643824303266577,767820459,2006,5,0,0,0,0,0,0,0,1,2,Thriller,Ron Howard,Tom Hanks,6.833333333333332,7.2562500000000005,6.829434523809523,324994917.9741379,6.5
3509,A Scanner Darkly,8700000,15.978833698567334,7659918,2006,5,0,0,0,0,1,1,0,1,3,Animation,Richard Linklater,Keanu Reeves,7.06,6.675,6.213888888888889,-63241886.23041472,6.8
2295,Clerks II,5000000,15.424948670398354,26888376,2006,5,0,1,0,0,0,0,0,0,1,Comedy,Kevin Smith,Brian O'Halloran,6.6499999999999995,6.9,6.560555555555555,6879451.6861228645,6.9
512,Scoop,4000000,15.201805169084134,31584901,2006,7,0,1,0,0,0,0,0,0,2,Comedy,Woody Allen,Scarlett Johansson,7.116666666666666,6.95,6.225,6879451.6861228645,6.4
1852,World Trade Center,63000000,17.958645300228824,162945894,2006,8,0,0,1,0,0,0,0,1,3,Drama,Oliver Stone,Nicolas Cage,6.844444444444445,6.31875,6.745833333333334,-15834461.413920455,5.9
9954,The Covenant,20000000,16.811242881518265,37597471,2006,9,1,0,0,1,1,0,0,1,6,Action,Renny Harlin,Steven Strait,5.881818181818182,4.5,6.4,-60583013.13368794,5.2
9726,A Good Year,35000000,17.370858648025116,42064105,2006,9,0,1,1,0,0,0,1,0,3,Comedy,Ridley Scott,Russell Crowe,7.0,6.944444444444444,6.561111111111111,6879451.6861228645,6.5
9676,The Black Dahlia,50000000,17.72753358339242,49111202,2006,9,0,0,1,0,0,0,0,0,1,Drama,Brian De Palma,Josh Hartnett,6.640000000000001,6.6,6.411571428571429,-15834461.413920455,5.7
1422,The Departed,90000000,18.31532023940565,289847354,2006,10,0,0,1,0,0,0,0,1,3,Drama,Martin Scorsese,Leonardo DiCaprio,7.291666666666665,7.0125,6.794411764705882,-15834461.413920455,7.9
9895,Man of the Year,20000000,16.811242881518265,41237648,2006,10,0,1,1,0,0,0,1,1,4,Comedy,Barry Levinson,Robin Williams,6.6571428571428575,6.907142857142857,6.697747252747252,6879451.6861228645,5.8
3683,Flags of Our Fathers,90000000,18.31532023940565,65900249,2006,10,0,0,1,0,0,0,0,0,3,War,Clint Eastwood,Ryan Phillippe,6.83,6.1,5.7749999999999995,-48992945.94444445,6.7
1593,Night at the Museum,110000000,18.5159909328476,574480841,2006,10,1,1,0,0,0,0,0,0,5,Action,Shawn Levy,Ben Stiller,5.633333333333333,6.213333333333333,6.3583333333333325,-60583013.13368794,6.3
182,The Good German,32000000,17.281246492014,5914908,2006,12,0,0,1,0,0,0,1,1,6,War,Steven Soderbergh,George Clooney,6.5,6.418181818181818,6.435119047619048,-48992945.94444445,5.9
3594,The Number 23,30000000,17.216707972959764,77566815,2007,2,0,0,1,0,0,0,0,1,3,Thriller,Joel Schumacher,Jim Carrey,6.172727272727273,6.41764705882353,6.5311111111111115,-14140960.275862068,6.3
1949,Zodiac,65000000,17.989897843244528,84785914,2007,3,0,0,1,0,0,0,0,1,4,Crime,David Fincher,Jake Gyllenhaal,7.32,6.700000000000001,6.382380952380951,43773604.07301588,7.3
285923,Grindhouse,67000000,18.020203192280615,25037897,2007,4,1,0,0,1,0,0,0,1,3,Thriller,Robert Rodriguez,Kurt Russell,5.911111111111111,6.433333333333334,6.49,-14140960.275862068,6.8
298,Ocean's Thirteen,85000000,18.258161826219297,311312624,2007,6,0,0,0,0,0,0,0,1,2,Crime,Steven Soderbergh,George Clooney,6.425,6.375,6.645323565323565,43773604.07301588,6.5
1858,Transformers,150000000,18.826145858727198,709709780,2007,6,1,0,0,0,1,0,0,0,3,Adventure,Michael Bay,Shia LaBeouf,6.533333333333332,6.525,5.870000000000001,100928203.29110599,6.6
4982,American Gangster,100000000,18.420680753952364,266465037,2007,11,0,0,1,0,0,0,0,0,2,Drama,Ridley Scott,Denzel Washington,6.944444444444445,6.755,6.483333333333334,-748359.1472537816,7.4
2310,Beowulf,70000000,18.064005814299346,195735876,2007,11,1,0,0,0,0,1,0,0,3,Adventure,Robert Zemeckis,Ray Winstone,7.155555555555556,7.5,6.546285714285714,100928203.29110599,5.5
7350,The Bucket List,45000000,17.622173069956816,175372502,2007,12,0,1,1,0,0,0,0,0,2,Drama,Rob Reiner,Jack Nicholson,6.742857142857142,7.109090909090909,6.00909090909091,-748359.1472537816,7.0
3580,Changeling,55000000,17.822843761378564,113020255,2008,1,0,0,1,0,0,0,0,0,3,Crime,Clint Eastwood,Angelina Jolie,6.8500000000000005,5.946153846153846,6.4,44144735.64444445,7.3
217,Indiana Jones and the Kingdom of the Crystal Skull,185000000,19.035866388448003,786636033,2008,5,1,0,0,0,0,0,0,0,2,Adventure,Steven Spielberg,Harrison Ford,7.095238095238094,6.728571428571428,6.956666666666666,-17963836.527075827,5.7
1735,The Mummy: Tomb of the Dragon Emperor,145000000,18.7922443072814,401128639,2008,7,1,0,0,0,0,0,0,0,3,Adventure,Rob Cohen,Brendan Fraser,5.883333333333334,5.944444444444445,6.305625,-17963836.527075827,5.2
5038,Vicky Cristina Barcelona,15000000,16.52356082573315,96408652,2008,8,0,0,1,0,0,0,1,0,2,Drama,Woody Allen,Scarlett Johansson,7.014285714285713,6.842857142857143,6.383333333333334,22487308.597844258,6.7
10483,Death Race,45000000,17.622173069956816,73762516,2008,8,1,0,0,0,1,0,0,1,3,Action,Paul W.S. Anderson,Jason Statham,5.9799999999999995,6.4,6.5875,-45606251.70035462,6.0
10358,Zack and Miri Make a Porno,24000000,16.993564429978885,42105111,2008,9,0,1,0,0,0,0,0,0,1,Comedy,Kevin Smith,Seth Rogen,6.685714285714285,6.279999999999999,6.328749999999999,3478879.643509224,6.1
12113,Body of Lies,70000000,18.064005814299346,113280098,2008,10,1,0,1,0,0,0,0,1,3,Action,Ridley Scott,Leonardo DiCaprio,6.99,7.13,6.935416666666667,-45606251.70035462,6.5
8944,What Just Happened,25000000,17.034386422832473,6673422,2008,10,0,1,1,0,0,0,0,0,2,Comedy,Barry Levinson,Bruce Willis,6.55,6.526923076923078,6.553847926267281,3478879.643509224,5.2
10523,W.,25100000,17.038378443942648,29506464,2008,10,0,0,1,0,0,0,0,0,2,Drama,Oliver Stone,Josh Brolin,6.75,6.624999999999999,6.338,22487308.597844258,6.1
4922,The Curious Case of Benjamin Button,150000000,18.826145858727198,333932083,2008,11,0,0,1,0,0,0,1,1,5,Fantasy,David Fincher,Cate Blanchett,7.316666666666666,6.721428571428571,6.7096825396825395,199427032.03529412,7.3
13223,Gran Torino,33000000,17.312018149733785,269958228,2008,12,0,0,1,0,0,0,0,0,1,Drama,Clint Eastwood,Clint Eastwood,6.884615384615385,6.7727272727272725,6.15,22487308.597844258,7.8
17134,12 Rounds,20000000,16.811242881518265,17280326,2009,3,1,0,1,0,0,0,0,1,4,Action,Renny Harlin,John Cena,5.825,5.0,5.612500000000001,127635033.96631205,5.7
13448,Angels & Demons,150000000,18.826145858727198,356613439,2009,5,0,0,0,0,0,0,0,1,2,Thriller,Ron Howard,Tom Hanks,6.785714285714285,7.173684210526316,6.525801282051282,14343784.674137935,6.5
18360,Night at the Museum: Battle of the Smithsonian,150000000,18.826145858727198,413106170,2009,5,1,1,0,0,0,0,0,0,5,Adventure,Shawn Levy,Ben Stiller,5.8,6.2333333333333325,6.318627819548872,-9365945.6039989,5.9
18487,The Taking of Pelham 1 2 3,100000000,18.420680753952364,150166126,2009,6,0,0,1,0,0,0,0,1,3,Thriller,Tony Scott,Denzel Washington,6.57,6.790909090909091,6.124883040935673,14343784.674137935,6.2
8373,Transformers: Revenge of the Fallen,150000000,18.826145858727198,836297228,2009,6,1,0,0,0,1,0,0,0,3,Science Fiction,Michael Bay,Shia LaBeouf,6.542857142857143,6.385714285714286,6.053333333333333,96816538.16842106,6.0
25132,Shorts,40000000,17.50439003707821,28972508,2009,8,0,1,0,0,0,0,0,0,2,Comedy,Robert Rodriguez,Jimmy Bennett,6.0,5.959999999999999,5.440625000000001,-683921.4868261367,5.1
11323,The Informant!,22000000,16.906553056777135,35424826,2009,9,0,1,1,0,0,0,0,0,3,Drama,Steven Soderbergh,Matt Damon,6.433333333333334,6.8199999999999985,6.842222222222222,-18659865.001420453,6.0
17979,A Christmas Carol,200000000,19.11382792951231,325233863,2009,11,0,0,1,0,0,1,0,0,2,Animation,Robert Zemeckis,Gary Oldman,6.99,6.678571428571429,5.955,75936160.05529958,6.6
12404,Me and Orson Welles,25000000,17.034386422832473,2336172,2009,11,0,1,1,0,0,0,1,0,3,Comedy,Richard Linklater,Zac Efron,7.016666666666666,6.1,6.5,-683921.4868261367,6.6
22954,Invictus,60000000,17.909855136853043,122233971,2009,12,0,0,1,0,0,0,0,0,2,Drama,Clint Eastwood,Morgan Freeman,6.95,6.533333333333334,6.78095238095238,-18659865.001420453,7.0
7980,The Lovely Bones,65000000,17.989897843244528,93525586,2009,12,0,0,1,0,0,0,0,0,2,Fantasy,Peter Jackson,Rachel Weisz,7.540000000000001,6.488888888888889,6.386666666666668,-84878071.76470588,6.6
11324,Shutter Island,80000000,18.197537205138154,294804195,2010,2,0,0,1,0,0,0,0,1,3,Drama,Martin Scorsese,Leonardo DiCaprio,7.338461538461538,7.041666666666667,6.429363636363637,3213549.699593067,7.8
23742,Cop Out,30000000,17.216707972959764,55583804,2010,2,1,1,0,0,0,0,0,0,3,Action,Kevin Smith,Bruce Willis,6.6125,6.457142857142857,5.796704545454546,-12263481.367021292,5.3
35056,Date Night,55000000,17.822843761378564,152263880,2010,4,0,1,0,0,0,0,0,0,1,Comedy,Shawn Levy,Tina Fey,5.82,6.166666666666667,6.283571428571429,19660649.47081186,5.9
20662,Robin Hood,200000000,19.11382792951231,310669540,2010,5,1,0,0,0,0,0,0,0,2,Action,Ridley Scott,Russell Crowe,6.945454545454546,6.892857142857144,6.705999999999999,-12263481.367021292,6.2
43949,Flipped,14000000,16.454567959008102,1755212,2010,8,0,0,1,0,0,0,1,0,2,Romance,Rob Reiner,Madeline Carroll,6.7749999999999995,5.65,6.583333333333334,-80090189.5735294,7.4
23631,Machete,20000000,16.811242881518265,31327899,2010,9,1,1,0,0,0,0,0,1,3,Action,Robert Rodriguez,Danny Trejo,5.918181818181818,5.9399999999999995,6.090124999999999,-12263481.367021292,6.3
33909,Wall Street: Money Never Sleeps,70000000,18.064005814299346,134748021,2010,9,0,0,1,0,0,0,0,0,2,Drama,Oliver Stone,Michael Douglas,6.6909090909090905,6.333333333333333,6.301318181818181,3213549.699593067,5.8
35791,Resident Evil: Afterlife,60000000,17.909855136853043,300228084,2010,9,1,0,0,1,1,0,0,0,4,Action,Paul W.S. Anderson,Milla Jovovich,5.983333333333333,6.06,5.478571428571429,-12263481.367021292,5.8
37799,The Social Network,40000000,17.50439003707821,224920315,2010,9,0,0,1,0,0,0,0,0,1,Drama,David Fincher,Jesse Eisenberg,7.314285714285714,6.279999999999999,6.204166666666666,3213549.699593067,7.1
43931,My Soul to Take,25000000,17.034386422832473,19829957,2010,10,0,0,1,1,0,0,0,1,4,Drama,Wes Craven,Max Thieriot,6.025000000000001,5.666666666666667,5.925000000000001,3213549.699593067,5.2
44603,Hereafter,50000000,17.72753358339242,105197635,2010,10,0,0,1,0,0,0,0,0,2,Drama,Clint Eastwood,Matt Damon,6.953333333333333,6.812499999999999,6.0,3213549.699593067,5.8
44048,Unstoppable,100000000,18.420680753952364,167805466,2010,11,1,0,0,0,0,0,0,1,2,Action,Tony Scott,Denzel Washington,6.536363636363637,6.758333333333333,6.9423076923076925,-12263481.367021292,6.3
44564,The Dilemma,70000000,18.064005814299346,67112664,2011,1,0,1,1,0,0,0,0,0,2,Comedy,Ron Howard,Kevin James,6.749999999999999,5.725,6.351837606837606,10987239.95885013,5.2
48988,Hall Pass,36000000,17.399029524198163,83160734,2011,2,0,1,0,0,0,0,0,0,1,Comedy,Bobby Farrelly,Owen Wilson,6.05,5.9,5.988888888888888,10987239.95885013,5.4
41446,Scream 4,40000000,17.50439003707821,97138686,2011,4,0,0,0,1,0,0,0,0,2,Horror,Wes Craven,David Arquette,5.9333333333333345,5.616666666666667,5.953738095238094,-17633561.34536083,6.1
50601,5 Days of War,20000000,16.811242881518265,17479,2011,4,0,0,1,0,0,0,0,0,2,War,Renny Harlin,Rupert Friend,5.815384615384616,6.866666666666667,6.2164761904761905,-84883045.44444445,5.8
59436,Midnight in Paris,30000000,17.216707972959764,151119219,2011,5,0,1,0,0,0,0,1,0,3,Fantasy,Woody Allen,Owen Wilson,6.955555555555555,5.8761904761904775,6.932380952380953,-66822400.214705884,7.4
38356,Transformers: Dark of the Moon,195000000,19.088510121656228,1123746996,2011,6,1,0,0,0,1,0,0,0,3,Action,Michael Bay,Shia LaBeouf,6.475,6.277777777777778,6.059547619047619,36196824.066312045,6.1
56288,Spy Kids: All the Time in the World,27000000,17.11134746100564,85564310,2011,8,1,1,0,0,0,0,0,0,3,Family,Robert Rodriguez,Jessica Alba,5.949999999999999,5.827272727272727,5.822222222222223,-161221046.8108108,4.4
48572,Red State,4000000,15.201805169084134,1104682,2011,8,1,0,0,1,0,0,0,1,3,Horror,Kevin Smith,Michael Parks,6.466666666666666,7.6,6.176410256410256,-17633561.34536083,5.9
52451,The Three Musketeers,75000000,18.132998684833918,132274484,2011,8,1,0,0,0,0,0,0,1,3,Adventure,Paul W.S. Anderson,Milla Jovovich,5.957142857142856,5.966666666666666,6.723333333333334,12059395.927469641,5.6
39538,Contagion,60000000,17.909855136853043,137551594,2011,9,0,0,1,0,1,0,0,1,3,Drama,Steven Soderbergh,Matt Damon,6.39,6.777777777777777,6.5060705128205125,-28830323.667578988,6.2
39254,Real Steel,110000000,18.5159909328476,299268508,2011,9,1,0,1,0,1,0,0,0,3,Action,Shawn Levy,Hugh Jackman,5.833333333333333,6.408333333333332,5.906666666666666,36196824.066312045,6.6
17578,The Adventures of Tintin,130000000,18.683045016112164,371940071,2011,10,0,0,0,0,0,1,0,0,3,Adventure,Steven Spielberg,Jamie Bell,7.03181818181818,6.65,6.612666666666667,12059395.927469641,6.7
88794,J. Edgar,35000000,17.370858648025116,84606030,2011,11,0,0,1,0,0,0,0,0,3,Drama,Clint Eastwood,Leonardo DiCaprio,6.88125,7.171428571428571,6.596000000000001,-28830323.667578988,6.0
44826,Hugo,170000000,18.951309000896888,185770160,2011,11,0,0,1,0,0,0,0,0,3,Adventure,Martin Scorsese,Ben Kingsley,7.371428571428571,6.371428571428572,6.60630303030303,12059395.927469641,7.0
65754,The Girl with the Dragon Tattoo,90000000,18.31532023940565,232617430,2011,12,0,0,1,0,0,0,0,1,4,Thriller,David Fincher,Daniel Craig,7.2875,6.43,6.640113636363637,58195884.22413793,7.2
57212,War Horse,66000000,18.005165315142214,177584879,2011,12,0,0,1,0,0,0,0,0,2,Drama,Steven Spielberg,Tom Hiddleston,7.017391304347824,6.6,6.544642857142858,-28830323.667578988,7.0
76489,The Three Stooges,30000000,17.216707972959764,54819301,2012,4,0,1,0,0,0,0,0,0,1,Comedy,Bobby Farrelly,Sean Hayes,5.977777777777778,6.25,5.990625,8113353.729759231,4.9
81836,To Rome with Love,17000000,16.648723960844016,73244881,2012,4,0,1,0,0,0,0,1,0,2,Romance,Woody Allen,Ellen Page,7.0,7.040000000000001,6.342837301587301,-24428457.323529407,5.6
92591,Bernie,5000000,15.424948670398354,9206470,2012,4,0,1,1,0,0,0,0,0,3,Comedy,Richard Linklater,Jack Black,6.957142857142856,6.116666666666667,6.473529411764707,8113353.729759231,6.5
62213,Dark Shadows,150000000,18.826145858727198,245527149,2012,5,0,1,0,0,0,0,0,0,2,Comedy,Tim Burton,Johnny Depp,6.827272727272728,6.773076923076924,6.429021645021644,8113353.729759231,5.7
70981,Prometheus,130000000,18.683045016112164,403170142,2012,5,0,0,0,0,1,0,0,0,3,Science Fiction,Ridley Scott,Noomi Rapace,6.883333333333334,7.0,6.233388888888889,339768663.76842105,6.3
77930,Magic Mike,7000000,15.76142084987672,167221571,2012,6,0,1,1,0,0,0,0,0,2,Drama,Steven Soderbergh,Channing Tatum,6.308333333333333,6.4444444444444455,5.728703703703704,42974321.50426136,6.1
82525,Savages,45000000,17.622173069956816,82966152,2012,7,0,0,1,0,0,0,0,1,3,Crime,Oliver Stone,Blake Lively,6.616666666666666,6.1,6.185212121212121,-4851048.355555549,6.2
71679,Resident Evil: Retribution,65000000,17.989897843244528,240159255,2012,9,1,0,0,1,1,0,0,0,3,Action,Paul W.S. Anderson,Milla Jovovich,5.9125,5.938461538461538,5.978571428571429,70445112.63297871,5.6
62214,Frankenweenie,39000000,17.479072229734946,35287788,2012,10,0,1,0,0,0,1,0,0,3,Animation,Tim Burton,Charlie Tahan,6.733333333333334,6.85,6.353282828282829,66653182.62672812,6.6
94348,Alex Cross,45000000,17.622173069956816,30353232,2012,10,1,0,0,0,0,0,0,1,4,Action,Rob Cohen,Tyler Perry,5.7857142857142865,6.066666666666666,5.992404761904763,70445112.63297871,5.1
87502,Flight,31000000,17.249497794707484,161772375,2012,11,0,0,1,0,0,0,0,0,1,Drama,Robert Zemeckis,Denzel Washington,6.954545454545454,6.723076923076923,6.472037878787878,42974321.50426136,6.5
72976,Lincoln,65000000,17.989897843244528,275293450,2012,11,0,0,1,0,0,0,0,0,2,History,Steven Spielberg,Daniel Day-Lewis,7.016666666666665,6.725,6.484761904761905,37313006.52941176,6.7
